-1.4309999999999998;0.05308717;-0.12641901;neutral
-1.3977111111111111;0.05187158;-0.12652296;neutral
-1.3644222222222222;0.025881846;-0.12849572;neutral
-1.331122222222222;0.009912644;-0.11257255;neutral
-1.2978333333333332;-0.0009389259;-0.11851096;neutral
-1.2645333333333333;0.047155317;-0.13738406;neutral
-1.2312444444444444;0.032270532;-0.1427871;neutral
-1.1979444444444443;0.019320074;-0.14110744;neutral
-1.1646555555555556;0.021316584;-0.14437354;neutral
-1.1313555555555554;0.030920487;-0.15331686;neutral
-1.0980666666666665;0.017523762;-0.13754237;neutral
-1.0647666666666664;0.016722899;-0.13617057;neutral
-1.0314777777777775;0.029998835;-0.1264205;neutral
-0.9981888888888886;0.017577175;-0.11860773;neutral
-0.9648777777777777;0.0032257102;-0.104350746;neutral
-0.9315888888888888;-0.00255901;-0.116267174;neutral
-0.8982999999999999;-0.009198625;-0.105879664;neutral
-0.8649999999999998;-0.03556138;-0.091992736;neutral
-0.8316888888888889;-0.02138501;-0.10475972;neutral
-0.7984222222222219;0.0014497451;-0.12180346;neutral
-0.765133333333333;0.0032962374;-0.12129375;neutral
-0.7318333333333333;0.02527504;-0.12681729;neutral
-0.6985333333333332;0.022015657;-0.11511302;neutral
-0.6652444444444447;0.021771345;-0.10736707;neutral
-0.6319444444444442;-0.004868526;-0.09452316;neutral
-0.5986555555555553;-0.023405176;-0.09801614;neutral
-0.5653555555555552;-0.031516854;-0.10848242;neutral
-0.5320666666666667;-0.040377934;-0.096473515;neutral
-0.49877777777777776;-0.027028266;-0.0925439;neutral
-0.46547777777777766;-0.027756695;-0.09286177;neutral
-0.43217777777777755;-0.008770008;-0.098567635;neutral
-0.3988888888888886;-0.015980314;-0.09750685;neutral
-0.3655999999999997;-0.018336032;-0.09593755;neutral
-0.33230000000000004;-0.021477591;-0.086132616;neutral
-0.2990111111111111;-0.019176122;-0.08865437;neutral
-0.265711111111111;-0.023565944;-0.07999796;neutral
-0.23242222222222209;-0.022823233;-0.080007344;neutral
-0.19913333333333316;-0.015297946;-0.086729705;neutral
-0.16583333333333306;-0.0033694543;-0.09202266;neutral
-0.1325333333333334;0.01611356;-0.09376046;neutral
-0.09924444444444447;0.012317982;-0.08290979;neutral
-0.06594444444444436;-0.007682625;-0.06955516;neutral
-0.03265555555555544;0.010568406;-0.07451373;neutral
0.0006333333333334856;-0.0108494945;-0.052069604;neutral
0.03393333333333359;-0.039622765;-0.039593548;neutral
0.06722222222222252;-0.013892908;-0.06250396;neutral
0.10052222222222218;-0.054224152;-0.08074182;neutral
0.1338111111111111;-0.13161889;-0.04691425;neutral
0.16714444444444476;-0.107242584;-0.07656574;neutral
0.20040000000000013;-0.07539593;-0.08878371;neutral
0.2337666666666669;-0.096349716;-0.072934866;neutral
0.26698888888888916;-0.10143006;-0.080138296;neutral
0.3002777777777781;-0.08773729;-0.09701091;neutral
0.33357777777777775;-0.09462491;-0.086610466;neutral
0.3668666666666667;-0.1315533;-0.072392166;neutral
0.4001666666666668;-0.15943405;-0.09741658;neutral
0.4334555555555557;-0.17450422;-0.10286376;neutral
0.4667555555555558;-0.18125883;-0.13742334;neutral
0.5000555555555559;-0.19607206;-0.14421737;neutral
0.5333444444444444;-0.21369317;-0.13956296;neutral
0.5666333333333333;-0.20020467;-0.14729333;neutral
0.5999222222222222;-0.20936039;-0.13958979;neutral
0.6332222222222224;-0.18779305;-0.12236208;neutral
0.6665222222222225;-0.16221248;-0.13792545;neutral
0.6998111111111114;-0.16914365;-0.098866105;neutral
0.7331000000000003;-0.15666766;-0.114313185;neutral
0.7664;-0.18641251;-0.06742513;neutral
0.7996888888888889;-0.11961697;-0.020063221;neutral
0.832988888888889;-0.121365145;-0.060839266;neutral
0.8662777777777779;-0.16868171;-0.15504563;neutral
0.8995777777777776;-0.16851664;-0.12647855;neutral
0.932866666666667;-0.1410555;-0.13993049;neutral
0.9661555555555554;-0.17821254;-0.096638024;neutral
0.999455555555556;-0.13729148;-0.03322041;neutral
1.0327555555555556;-0.11510117;-0.06327844;neutral
1.0660555555555553;-0.013671126;-0.029280007;neutral
1.0993444444444447;-0.09982374;-0.061056614;neutral
1.1326333333333332;-0.10785805;-0.037258804;neutral
1.1659222222222225;-0.09936525;-0.07090345;neutral
1.1992222222222222;-0.12086764;-0.09394246;neutral
1.2325111111111116;-0.07928188;-0.10629645;neutral
1.2658111111111112;-0.048639435;-0.117738426;neutral
1.2991000000000006;-0.051588107;-0.103079796;neutral
1.3324000000000003;-0.036909793;-0.09489024;neutral
1.3656888888888887;-0.022972923;-0.06588459;neutral
1.3989888888888893;-0.02831487;-0.09932524;neutral
1.4322777777777778;0.0064482205;-0.08769789;neutral
1.4655666666666671;0.021273103;-0.07466811;neutral
1.4988666666666668;0.03200314;-0.026815325;neutral
1.5321555555555562;0.110379085;-0.008011639;neutral
1.5654555555555558;0.13352008;-0.03124857;neutral
1.5987444444444443;0.07787743;-0.052640855;neutral
1.6320444444444449;0.081279114;-0.07127991;neutral
1.6653333333333333;0.13515987;-0.11048186;neutral
1.6986333333333339;0.016002458;-0.08142424;neutral
1.7319222222222224;-0.049110528;-0.06836885;neutral
1.765222222222222;-0.083542675;-0.048976064;neutral
1.7985111111111105;-0.06508957;-0.06502473;neutral
1.8317999999999999;-0.092229605;-0.07443404;neutral
1.8651000000000004;-0.07602109;-0.07540071;neutral
1.898388888888889;-0.054017197;-0.10217935;neutral
1.9316888888888895;-0.056334417;-0.10569584;neutral
1.9649888888888891;-0.083455354;-0.08322132;neutral
1.9982777777777776;-0.062330674;-0.094213724;neutral
2.0316111111111117;-0.03642424;-0.1055451;neutral
2.0648666666666666;-0.08512166;-0.087870896;neutral
2.098155555555556;-0.10287875;-0.08189118;neutral
2.1314555555555557;-0.11026761;-0.09419185;neutral
2.164744444444445;-0.11600667;-0.08130926;neutral
2.1980444444444447;-0.09998678;-0.08536029;neutral
2.2313444444444444;-0.10131556;-0.08411014;neutral
2.2646333333333337;-0.07251242;-0.0957787;neutral
2.297922222222222;-0.06764974;-0.10677561;neutral
2.3312111111111116;-0.10297865;-0.096350074;neutral
2.3645111111111112;-0.11283596;-0.10493964;neutral
2.3978000000000006;-0.10043785;-0.10794419;neutral
2.4311000000000003;-0.16155154;-0.07568717;neutral
2.4644;-0.15188704;-0.08696115;neutral
2.4976888888888893;-0.15099837;-0.08604124;neutral
2.5309777777777778;-0.1445848;-0.095989645;neutral
2.5642777777777783;-0.15432134;-0.08437738;neutral
2.597566666666667;-0.1801002;-0.06854981;neutral
2.6308666666666674;-0.1690554;-0.0773831;neutral
2.664155555555556;-0.15587707;-0.07182187;neutral
2.6974444444444443;-0.14948392;-0.07042077;neutral
2.730744444444445;-0.15768763;-0.06563026;neutral
2.7640333333333333;-0.1595909;-0.0718506;neutral
2.797333333333334;-0.17546439;-0.055458188;neutral
2.8306333333333336;-0.16561587;-0.047647536;neutral
2.863922222222223;-0.16542716;-0.04616666;neutral
2.8972111111111114;-0.17235345;-0.044488788;neutral
2.930511111111111;-0.16805457;-0.041337013;neutral
2.9638000000000004;-0.15533535;-0.056537747;neutral
2.997088888888889;-0.15740423;-0.08149105;neutral
3.0303888888888895;-0.14066008;-0.08089733;neutral
3.063688888888889;-0.17189418;-0.067442775;neutral
3.0969777777777785;-0.16158396;-0.080524355;neutral
3.130266666666667;-0.13974449;-0.09237647;neutral
3.1635666666666666;-0.12170227;-0.09251356;neutral
3.196855555555556;-0.113351226;-0.09000498;neutral
3.2301555555555557;-0.12482035;-0.082285345;neutral
3.263455555555556;-0.13760936;-0.07536855;neutral
3.2967444444444447;-0.12016609;-0.08436176;neutral
3.330033333333334;-0.120331034;-0.08355361;neutral
3.3633333333333337;-0.11422682;-0.0857383;neutral
3.396622222222222;-0.109584495;-0.11807859;neutral
3.4299222222222228;-0.1890491;-0.26828372;neutral
3.4632111111111112;-0.20222694;-0.26447517;neutral
3.496511111111112;-0.17103505;-0.21904379;neutral
3.5298000000000003;-0.14473553;-0.18134594;neutral
3.5631;-0.16845185;-0.13886786;neutral
3.5963888888888893;-0.15400617;-0.14199495;neutral
3.629677777777778;-0.15578519;-0.12843615;neutral
3.6629777777777783;-0.11513129;-0.12140748;neutral
3.696266666666667;-0.15093656;-0.09936759;neutral
3.7295666666666674;-0.15996155;-0.073652565;neutral
3.762855555555556;-0.11474125;-0.08626467;neutral
3.7961555555555555;-0.12453236;-0.08504641;neutral
3.829444444444445;-0.1154421;-0.09427035;neutral
3.8627444444444445;-0.11843014;-0.09546167;neutral
3.896033333333334;-0.11090648;-0.10364726;neutral
3.9293333333333336;-0.09630236;-0.09613776;neutral
3.962622222222223;-0.084391475;-0.1043061;neutral
3.9959222222222226;-0.08403024;-0.10027021;neutral
4.0292111111111115;-0.099317506;-0.09340814;neutral
4.062511111111112;-0.091508016;-0.09521258;neutral
4.0958000000000006;-0.10511319;-0.08707744;neutral
4.129088888888889;-0.11801931;-0.079844385;neutral
4.162388888888888;-0.12779199;-0.07656145;neutral
4.195677777777778;-0.1203125;-0.08309084;neutral
4.228977777777779;-0.113590434;-0.083358645;neutral
4.262266666666667;-0.10990667;-0.081478;neutral
4.295555555555556;-0.11620015;-0.0802865;neutral
4.328855555555556;-0.119595796;-0.085704744;neutral
4.362144444444445;-0.11927277;-0.084997594;neutral
4.395444444444445;-0.103358805;-0.09960967;neutral
4.428733333333334;-0.113016605;-0.09910783;neutral
4.462033333333334;-0.10733442;-0.10165104;neutral
4.495333333333333;-0.090110585;-0.1026485;neutral
4.528622222222223;-0.08801773;-0.108038545;neutral
4.561922222222222;-0.0718853;-0.111807615;neutral
4.595211111111112;-0.07845324;-0.11412352;neutral
4.628500000000001;-0.09360765;-0.10899979;neutral
4.6617999999999995;-0.08481091;-0.11068374;neutral
4.69508888888889;-0.08436313;-0.12260297;neutral
4.728377777777778;-0.087531075;-0.113833606;neutral
4.761677777777779;-0.087905824;-0.117646396;neutral
4.794977777777778;-0.09131101;-0.11219415;neutral
4.828266666666668;-0.086741954;-0.10276684;neutral
4.861555555555556;-0.080506936;-0.10607362;neutral
4.894855555555557;-0.07401894;-0.112390935;neutral
4.928144444444445;-0.08425899;-0.11081481;neutral
4.961444444444446;-0.09379433;-0.12165934;neutral
4.994733333333334;-0.097894475;-0.1270898;neutral
5.028033333333335;-0.11952542;-0.11684722;neutral
5.061322222222223;-0.111424014;-0.121962965;neutral
5.094622222222224;-0.19965112;-0.17199105;neutral
5.127911111111112;-0.29403394;-0.25780535;neutral
5.161200000000001;-0.27532294;-0.25539076;neutral
5.1945000000000014;-0.22642538;-0.21691287;neutral
5.2278;-0.17678495;-0.17944133;neutral
5.2610888888888905;-0.15029937;-0.15012777;neutral
5.294388888888889;-0.11903457;-0.14066768;neutral
5.3276777777777795;-0.097474575;-0.1413964;neutral
5.360966666666668;-0.08076058;-0.1332447;neutral
5.394266666666667;-0.09240255;-0.126088;neutral
5.427555555555557;-0.11280906;-0.11654192;neutral
5.460855555555556;-0.10540669;-0.12221247;neutral
5.494144444444446;-0.1179159;-0.11524725;neutral
5.527444444444445;-0.100334585;-0.12148324;neutral
5.560733333333333;-0.09297867;-0.116538465;neutral
5.594088888888889;-0.10363585;-0.10656929;neutral
5.627322222222222;-0.10543452;-0.105814934;neutral
5.660611111111113;-0.1003606;-0.106536746;neutral
5.693911111111111;-0.10887733;-0.09884137;neutral
5.727211111111112;-0.11776258;-0.09959406;neutral
5.7605;-0.11956476;-0.095439196;neutral
5.793788888888889;-0.11754182;-0.09220147;neutral
5.827088888888889;-0.09367043;-0.10970962;neutral
5.860377777777778;-0.103974745;-0.1046738;neutral
5.8936777777777785;-0.10599816;-0.1065802;neutral
5.926966666666667;-0.104344755;-0.10658449;neutral
5.9602666666666675;-0.10009636;-0.1073069;neutral
5.993555555555556;-0.116990924;-0.09339693;neutral
6.0268555555555565;-0.1045014;-0.09885636;neutral
6.060144444444445;-0.109493315;-0.082918465;neutral
6.0934333333333335;-0.097539485;-0.08807644;neutral
6.126733333333334;-0.10444434;-0.08630586;neutral
6.1600222222222225;-0.09832603;-0.08126509;neutral
6.193322222222223;-0.09356308;-0.08460653;neutral
6.2266111111111115;-0.08175284;-0.08938551;neutral
6.259911111111112;-0.090488404;-0.08978632;neutral
6.293200000000001;-0.06873828;-0.09749097;neutral
6.326500000000001;-0.05949973;-0.10051054;neutral
6.35978888888889;-0.054226417;-0.097841084;neutral
6.393077777777778;-0.08563523;-0.17736709;neutral
6.426377777777779;-0.12172906;-0.23539472;neutral
6.459666666666667;-0.070421994;-0.19876528;neutral
6.492966666666668;0.019193646;-0.1648711;neutral
6.526255555555556;0.044446435;-0.17058891;neutral
6.559555555555557;0.08573116;-0.16339046;neutral
6.592844444444445;0.08563952;-0.15891266;neutral
6.626144444444446;0.063458264;-0.14446694;neutral
6.659433333333334;0.06866041;-0.13307685;neutral
6.692733333333335;0.047056716;-0.117426455;neutral
6.7260222222222215;0.025394138;-0.109674215;neutral
6.759322222222224;0.019202586;-0.09766573;neutral
6.792611111111112;0.030421589;-0.10119471;neutral
6.825911111111113;0.01657052;-0.09515071;neutral
6.859200000000001;0.023867514;-0.09829521;neutral
6.89248888888889;0.07208209;-0.0973638;neutral
6.92578888888889;0.06979458;-0.08358663;neutral
6.959077777777779;0.059265535;-0.091857284;neutral
6.992455555555557;0.06723368;-0.08491087;neutral
7.025666666666668;0.064269006;-0.08268756;neutral
7.058966666666668;0.09816925;-0.09792322;neutral
7.092255555555557;0.08951846;-0.09211904;neutral
7.125555555555556;0.08670665;-0.08936852;neutral
7.158844444444446;0.10569522;-0.09628463;neutral
7.192144444444445;0.1139742;-0.07773584;neutral
7.225433333333335;0.15167904;-0.07084328;neutral
7.258722222222223;0.18575887;-0.061175793;happy
7.292022222222224;0.2610041;-0.06482962;happy
7.325311111111112;0.26498458;-0.058438748;happy
7.358611111111111;0.3142937;-0.06526551;happy
7.3919000000000015;0.29553646;-0.09793481;happy
7.4251999999999985;0.19230631;-0.14923131;happy
7.4584888888888905;0.15908045;-0.15559763;happy
7.491788888888889;0.19543031;-0.12068841;happy
7.5250777777777795;0.2781502;-0.10134232;happy
7.558377777777778;0.2914521;-0.095891565;happy
7.591666666666667;0.31403145;-0.096185416;happy
7.624955555555557;0.29004842;-0.09407568;happy
7.658255555555556;0.2933168;-0.091711104;happy
7.691544444444446;0.29106393;-0.088953614;happy
7.724844444444445;0.28317776;-0.08618191;happy
7.758133333333335;0.2742498;-0.08754456;happy
7.791433333333334;0.31089607;-0.09234601;happy
7.824722222222222;0.3346878;-0.09517223;happy
7.858022222222223;0.32525456;-0.09185672;happy
7.8913222222222235;0.33224037;-0.09184384;happy
7.924611111111112;0.32297865;-0.09267062;happy
7.9579;0.32521898;-0.085776985;happy
7.991200000000001;0.30381364;-0.08066529;happy
8.02448888888889;0.2725428;-0.067659974;happy
8.05778888888889;0.30059758;-0.0815441;happy
8.091077777777778;0.28843075;-0.08065933;happy
8.124366666666667;0.27870885;-0.08159;happy
8.157666666666668;0.27790636;-0.08532497;happy
8.190955555555556;0.30987456;-0.09332615;happy
8.224255555555557;0.29763812;-0.0840624;happy
8.257544444444445;0.27062753;-0.078947544;happy
8.290844444444446;0.29395846;-0.0843803;happy
8.324133333333334;0.30078804;-0.07130718;happy
8.357433333333335;0.3510928;-0.07011604;happy
8.390722222222223;0.33212367;-0.069717646;happy
8.424011111111112;0.20682803;-0.0844906;happy
8.457333333333334;0.122717395;-0.079303384;happy
8.4906;-0.04742552;-0.07793778;happy
8.523900000000001;-0.08937667;-0.066771924;happy
8.55718888888889;-0.101839945;-0.08191621;happy
8.59048888888889;-0.026021484;-0.11842042;happy
8.623777777777779;-0.033437837;-0.09802258;happy
8.65708888888889;0.032000523;-0.113224536;happy
8.690366666666668;0.09600608;-0.12078452;happy
8.723666666666668;0.115722045;-0.11599809;happy
8.756966666666667;0.1324468;-0.10705182;happy
8.790255555555557;0.15884125;-0.100812435;happy
8.823544444444446;0.15248734;-0.08779544;happy
8.856833333333334;0.15871958;-0.08722958;happy
8.890133333333335;0.14569148;-0.072629124;happy
8.923422222222223;0.17361143;-0.07724208;happy
8.956722222222224;0.19051407;-0.07691294;happy
8.99001111111111;0.20258243;-0.07766992;happy
9.023311111111113;0.18783316;-0.06357014;happy
9.056600000000001;0.18840665;-0.067521214;happy
9.089900000000002;0.18394521;-0.06432623;happy
9.12318888888889;0.2274713;-0.06832665;happy
9.15648888888889;0.19465555;-0.065399796;happy
9.18977777777778;0.18752658;-0.059253216;happy
9.223077777777778;0.16116342;-0.054382533;happy
9.256366666666668;0.1616379;-0.050991476;happy
9.289666666666667;0.15029903;-0.05175075;happy
9.322955555555557;0.15257296;-0.050258636;happy
9.356244444444446;0.16615148;-0.047643363;happy
9.389544444444445;0.19203167;-0.047041953;happy
9.422833333333335;0.18206954;-0.049052;happy
9.456133333333334;0.16301319;-0.04300791;happy
9.489422222222224;0.16486762;-0.039665878;happy
9.522722222222223;0.1540139;-0.04570639;happy
9.556011111111113;0.15717855;-0.042093873;happy
9.589300000000001;0.11214939;-0.075678945;happy
9.6226;-0.009497147;-0.097599864;happy
9.6559;-0.038385052;-0.09329003;happy
9.689188888888888;0.015059102;-0.08798307;happy
9.72247777777778;0.07460953;-0.091511875;happy
9.755777777777778;0.08992389;-0.08534628;happy
9.789066666666669;0.16235688;-0.08148685;happy
9.822366666666667;0.15143338;-0.08298981;happy
9.855655555555556;0.14820255;-0.079573095;happy
9.888955555555556;0.1454993;-0.07335994;happy
9.922244444444445;0.16440292;-0.07010177;happy
9.955544444444445;0.1715619;-0.07301894;happy
9.988833333333334;0.19667211;-0.07094091;happy
10.022133333333334;0.19602522;-0.075315714;happy
10.055422222222223;0.191818;-0.07230607;happy
10.088711111111111;0.20193319;-0.0746859;happy
10.122011111111112;0.2137725;-0.08466518;happy
10.1553;0.18707621;-0.08162382;happy
10.188600000000001;0.17855603;-0.0831494;happy
10.22188888888889;0.15980601;-0.07784018;happy
10.25518888888889;0.15512516;-0.08107728;happy
10.288511111111113;0.14709257;-0.080951124;happy
10.321777777777779;0.15966406;-0.08595663;happy
10.355066666666668;0.14720249;-0.081977606;happy
10.388366666666668;0.15832372;-0.07841626;happy
10.421655555555557;0.18348624;-0.07287291;happy
10.454955555555557;0.17347388;-0.06849292;happy
10.488244444444446;0.16536553;-0.0743655;happy
10.521544444444446;0.14565761;-0.06954053;happy
10.554833333333335;0.13238849;-0.07052946;happy
10.588133333333335;0.15689579;-0.06541878;happy
10.621422222222224;0.16056459;-0.07066035;happy
10.654711111111112;0.14572518;-0.07315737;happy
10.688011111111113;0.106721;-0.063399166;happy
10.721311111111111;0.11476335;-0.068323255;happy
10.754600000000003;0.11305849;-0.0645622;happy
10.78788888888889;0.13306454;-0.06733817;happy
10.82118888888889;0.10617937;-0.06481373;happy
10.85447777777778;0.08472136;-0.061434686;happy
10.88777777777778;0.06593777;-0.05906999;neutral
10.921066666666668;0.07809207;-0.06682557;happy
10.954366666666667;0.11070754;-0.07473099;happy
10.987655555555557;0.11105569;-0.07815963;happy
11.020955555555556;0.047813866;-0.13866758;happy
11.054244444444446;-0.0022366233;-0.21011823;neutral
11.087544444444445;-0.012699474;-0.20768285;neutral
11.120833333333334;0.022457536;-0.18142867;happy
11.154122222222224;0.034814868;-0.14263946;happy
11.187422222222223;0.037293915;-0.12773871;happy
11.220711111111113;0.05637897;-0.1276052;happy
11.254011111111112;0.06391242;-0.11916149;happy
11.287300000000002;0.046110798;-0.100512505;happy
11.3206;0.05727825;-0.10547152;happy
11.353911111111112;0.095172614;-0.10846603;happy
11.38717777777778;0.12055725;-0.11326954;happy
11.420477777777778;0.12076001;-0.10862458;happy
11.453777777777777;0.14332852;-0.108246624;happy
11.487066666666667;0.11425397;-0.101180315;happy
11.520355555555557;0.11426999;-0.10298234;happy
11.553655555555556;0.122572765;-0.099781394;happy
11.586944444444445;0.13081509;-0.10141078;happy
11.620244444444445;0.13105015;-0.103316665;happy
11.653566666666668;0.12695222;-0.09670615;happy
11.686833333333334;0.14123534;-0.10892138;happy
11.720122222222223;0.15491089;-0.10381368;happy
11.753411111111113;0.18027633;-0.108022094;happy
11.786711111111112;0.16703303;-0.11005491;happy
11.820033333333335;0.17258218;-0.11237946;happy
11.8533;0.20165747;-0.11651412;happy
11.88658888888889;0.20777506;-0.108042;happy
11.91988888888889;0.15710413;-0.10440794;happy
11.953177777777777;0.12603487;-0.098029256;neutral
11.986477777777779;0.10110268;-0.10879183;neutral
12.019766666666667;0.08391236;-0.091425836;neutral
12.053066666666668;0.10981178;-0.10019013;neutral
12.086355555555556;0.1070524;-0.11384952;neutral
12.119655555555557;0.114643976;-0.1146878;neutral
12.152944444444445;0.09595817;-0.11634329;neutral
12.186244444444446;0.06851846;-0.09732169;neutral
12.219533333333334;0.07626116;-0.10042438;neutral
12.252822222222223;0.06668465;-0.10261428;neutral
12.286122222222223;0.061839532;-0.11264837;neutral
12.319411111111112;0.052779075;-0.106741786;neutral
12.352711111111113;0.08095001;-0.12245268;neutral
12.386000000000001;0.089193344;-0.11453837;neutral
12.419300000000002;0.07986832;-0.11834085;neutral
12.45258888888889;0.014036078;-0.08861041;neutral
12.48588888888889;0.023778442;-0.093247;neutral
12.519177777777779;0.014253113;-0.08564299;neutral
12.552466666666668;-0.005009953;-0.06777814;neutral
12.585766666666668;-0.004210431;-0.05796379;neutral
12.619055555555557;0.017451253;-0.06769371;neutral
12.652355555555557;0.024107393;-0.07790142;neutral
12.685655555555556;0.011430342;-0.0675984;neutral
12.718944444444446;0.014423136;-0.064867735;neutral
12.752244444444445;0.0020308606;-0.06851369;neutral
12.785533333333335;-0.020060908;-0.07020143;neutral
12.818822222222224;-0.018990476;-0.081023216;neutral
12.852122222222224;-0.041607935;-0.06007278;neutral
12.885411111111113;-0.040974367;-0.055046648;neutral
12.918711111111113;-0.04170415;-0.04697278;neutral
12.952;-0.04447702;-0.05022627;neutral
12.9853;-0.05476519;-0.053375125;neutral
13.01858888888889;-0.053560216;-0.05112785;neutral
13.051877777777777;-0.058014583;-0.0469065;neutral
13.085177777777778;-0.059438277;-0.056187212;neutral
13.118466666666668;-0.051870573;-0.056339264;neutral
13.151766666666669;-0.04866511;-0.05967617;neutral
13.185055555555556;-0.062313523;-0.056482583;neutral
13.218355555555556;-0.073894754;-0.05529371;neutral
13.251644444444446;-0.0662892;-0.057426125;neutral
13.284955555555557;-0.057106648;-0.06242177;neutral
13.318233333333334;-0.04370364;-0.06689215;neutral
13.351533333333334;-0.06708233;-0.060679346;neutral
13.384822222222224;-0.059508335;-0.06280255;neutral
13.418122222222225;-0.041907217;-0.0726051;neutral
13.451411111111112;-0.045724858;-0.073957205;neutral
13.484700000000002;-0.05607571;-0.07026589;neutral
13.518000000000002;-0.057042975;-0.070765615;neutral
13.55128888888889;-0.054572303;-0.09077659;neutral
13.58458888888889;-0.08356634;-0.09300569;neutral
13.61787777777778;-0.08115545;-0.083669454;neutral
13.65117777777778;-0.055911463;-0.10495347;neutral
13.684466666666667;-0.04742978;-0.09574896;neutral
13.717766666666668;-0.05699676;-0.09332761;neutral
13.751055555555558;-0.06390704;-0.085388005;neutral
13.784355555555559;-0.06963155;-0.07768381;neutral
13.817644444444445;-0.08180532;-0.07183778;neutral
13.850944444444446;-0.065749705;-0.079175174;neutral
13.884233333333336;-0.06463605;-0.077184856;neutral
13.917533333333333;-0.07638726;-0.073242724;neutral
13.950822222222223;-0.09151882;-0.06621942;neutral
13.984111111111114;-0.08818537;-0.069597006;neutral
14.01741111111111;-0.09394361;-0.064881206;neutral
14.0507;-0.1022857;-0.06327224;neutral
14.084000000000001;-0.08631489;-0.058047175;neutral
14.117288888888892;-0.077352315;-0.059861302;neutral
14.150588888888889;-0.056788284;-0.054723024;neutral
14.183877777777779;-0.039688963;-0.060277402;neutral
14.21717777777778;-0.029445078;-0.057484448;neutral
14.250466666666666;-0.02071957;-0.053910017;neutral
14.283755555555556;-0.012079287;-0.052191943;neutral
14.317055555555553;-0.00955135;-0.045034856;neutral
14.350344444444447;0.021468874;-0.045960665;neutral
14.383644444444444;0.048193995;-0.05000782;neutral
14.416933333333334;0.04143777;-0.049116492;neutral
14.450233333333335;0.01652817;-0.038030654;neutral
14.483522222222222;-0.008195613;-0.03634858;neutral
14.516822222222222;0.003566783;-0.04008597;neutral
14.550111111111113;0.015904408;-0.054510117;neutral
14.583411111111113;0.010262642;-0.052493155;neutral
14.6167;-0.008353699;-0.056502044;neutral
14.65;0.00713123;-0.0668436;neutral
14.683288888888894;0.028215189;-0.08171904;neutral
14.716588888888891;-0.05076835;-0.18274343;neutral
14.749877777777778;-0.12015715;-0.21010554;neutral
14.783177777777778;-0.03738613;-0.20851469;neutral
14.816466666666669;-0.03638353;-0.1900683;neutral
14.849755555555555;-0.037135024;-0.16995794;neutral
14.883055555555556;-0.015058253;-0.15525258;neutral
14.916344444444446;0.00084808096;-0.144692;neutral
14.949644444444447;0.018423278;-0.1353209;neutral
14.982933333333333;0.029151585;-0.13641697;neutral
15.016222222222224;0.04529498;-0.1336639;neutral
